image_path,raw_label,normalized_label,dataset,hash,crop,disease,crop_id,disease_id,severity
images\PlantVillage_53a27b73787694b8.JPG,Potato___Early_blight,Potato__Early_Blight,PlantVillage,53a27b73787694b808fb0e6d0050ac4720b071b3c6fd6f6596a8465753e98c3d,Potato,Early_Blight,1,2,0.5
images\PlantVillage_38e3467b454b37c4.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,38e3467b454b37c4c1265b26070ac62b83b1690adbcd6e1a3a4d6c2fd88f848d,Tomato,Healthy,2,8,0.5
images\PlantVillage_d88a26f32929b834.JPG,Potato___Early_blight,Potato__Early_Blight,PlantVillage,d88a26f32929b83479efaf5402ca90b6b2740256e87cbdf595641bb7fd17ca9a,Potato,Early_Blight,1,2,0.5
images\PlantVillage_1b0aca1107f1dbcd.JPG,Potato___Early_blight,Potato__Early_Blight,PlantVillage,1b0aca1107f1dbcd999c6259f0bf25da7b607b2e76687920c1712d6a5990d0dc,Potato,Early_Blight,1,2,0.5
images\PlantVillage_ae15f721e58f5485.JPG,Tomato__Target_Spot,Tomato__Fungal_Spot,PlantVillage,ae15f721e58f5485615e7c573c446dbbf10b04b3e078d787fb166dc7c6a7f64b,Tomato,Fungal_Spot,2,7,0.5
images\PlantVillage_4d091ae30e6f1f0b.JPG,Pepper__bell___healthy,Pepper__Healthy,PlantVillage,4d091ae30e6f1f0bbf299600de1613c7b9587cc37ade608534746ad5c5b0f790,Pepper,Healthy,0,1,0.5
images\PlantVillage_29d7cc2a73d7a0f0.JPG,Pepper__bell___healthy,Pepper__Healthy,PlantVillage,29d7cc2a73d7a0f0a05fe2beb6544d7c6bac085cbc16f89be5635ebc070f47f7,Pepper,Healthy,0,1,0.5
images\PlantVillage_913245275621faa0.JPG,Pepper__bell___healthy,Pepper__Healthy,PlantVillage,913245275621faa0e6933bc867d2ac5e7c6d391c5ab135922280c4cc08e6c878,Pepper,Healthy,0,1,0.5
images\PlantVillage_cd21e7733016098f.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,cd21e7733016098f8c3f7b121989285fb02b188e73cd4f5e3722cdfbd42d1629,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_890c2db215907eaa.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,890c2db215907eaaf106110412bbba611b53352c08ab4160f05d2095bdc2eb89,Tomato,Healthy,2,8,0.5
images\PlantVillage_dc7bdaf144184da2.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,dc7bdaf144184da23fae61b3f78c251d22f49ca17a3d24bd525af80227c6f942,Tomato,Healthy,2,8,0.5
images\PlantVillage_c7428575d81f307f.JPG,Potato___Late_blight,Potato__Late_Blight,PlantVillage,c7428575d81f307f84328901ce81fbe3c80ff12617d673df5e5ea146d59dcb71,Potato,Late_Blight,1,4,0.5
images\PlantVillage_98316ed90afce589.JPG,Potato___Early_blight,Potato__Early_Blight,PlantVillage,98316ed90afce58981fb0038c3b80bc27504ae4f5cb9b12697389916409f2e9a,Potato,Early_Blight,1,2,0.5
images\PlantVillage_ff84e08058fe4b1a.JPG,Potato___Early_blight,Potato__Early_Blight,PlantVillage,ff84e08058fe4b1a2d93f2a7d058803032f54ba06d1e093375295ce2a7a89799,Potato,Early_Blight,1,2,0.5
images\PlantVillage_4dde2d48ecc7144f.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,4dde2d48ecc7144f567254d32ec81dc2945886dbca204aaaa9bb496128edb2dc,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_9b1ffd8128392ca6.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,9b1ffd8128392ca6dca90ab2a664cde75ecf8541506fbc194ee200f3c96d2672,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_a1d336e172317856.JPG,Potato___Late_blight,Potato__Late_Blight,PlantVillage,a1d336e172317856e046606a2f44af64094db513c0388fda0a1ba79867273ad6,Potato,Late_Blight,1,4,0.5
images\PlantVillage_ab4c0eabeaeb352f.JPG,Tomato_Leaf_Mold,Tomato__Leaf_Mold,PlantVillage,ab4c0eabeaeb352fe89e87d5e2370cd165626eac88e42a01a2eadc6b12829a73,Tomato,Leaf_Mold,2,10,0.5
images\PlantVillage_7c9bb961287d9975.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,7c9bb961287d9975bba435c6e7de7305ef77448eccd1cf3fd7beb20c170f4a02,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_506d77127ac83ad8.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,506d77127ac83ad8b4ad9caeaf6cf7f354a167714e58eb6c0b958d1ef8f1a196,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_03e4852484e3e3e2.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,03e4852484e3e3e28d19ff1456a4fcee96f0409cd91e948d2772bbf681da475d,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_765ec495619d028a.JPG,Pepper__bell___healthy,Pepper__Healthy,PlantVillage,765ec495619d028a2964e93ced9c55cd7259d39fe01284606fa0edf58ba41b97,Pepper,Healthy,0,1,0.5
images\PlantVillage_4f68e7a08f4ac84f.JPG,Potato___Late_blight,Potato__Late_Blight,PlantVillage,4f68e7a08f4ac84fa394e5f1518e9b97bdd27eb3bd9c262f5a241f8459e8e4eb,Potato,Late_Blight,1,4,0.5
images\PlantVillage_4195b2f1203f9dd6.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,4195b2f1203f9dd66b4cd41399a0528d772f0b9ad7d52f181af3e469e9a4c5a4,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_9459fcf5d4f2dc32.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,9459fcf5d4f2dc3286d1a05a242b08664f26b09f8a220eff27a950e37afa7cd5,Tomato,Healthy,2,8,0.5
images\PlantVillage_284c18241774a440.JPG,Tomato__Tomato_mosaic_virus,Tomato__Viral_Mosaic,PlantVillage,284c18241774a440b2c411212e670670b853bc0864de14399276518ccfc1b827,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_0653a5a10c42c2ab.jpg,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,0653a5a10c42c2abad0d5b73770c74be7b5b53e04248c094def09804d79434df,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_ecccdfc16c048329.JPG,Potato___Late_blight,Potato__Late_Blight,PlantVillage,ecccdfc16c048329b3a572238d3b627bf9e0488f928c2c9637f5a4e355310c31,Potato,Late_Blight,1,4,0.5
images\PlantVillage_729be91958d0aed9.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,729be91958d0aed9432427e225ad0725b861df27bbc5de423c93f747399d065f,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_b4718bee27a69cf2.JPG,Tomato_Leaf_Mold,Tomato__Leaf_Mold,PlantVillage,b4718bee27a69cf2edfeb064975a52b201d2811b821efbf59bd3946116b5f519,Tomato,Leaf_Mold,2,10,0.5
images\PlantVillage_a1b69d92ac56b18b.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,a1b69d92ac56b18ba7064e55c95b19215058c56a89d71653296d4dd99045c09a,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_a8cf2e34cc810742.JPG,Tomato__Target_Spot,Tomato__Fungal_Spot,PlantVillage,a8cf2e34cc810742831dc30a31fd884b293b737d8aa5c2b06e24a3a560874155,Tomato,Fungal_Spot,2,7,0.5
images\PlantVillage_25271efe09b883d4.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,25271efe09b883d4115d2d0a195339f0594b3c1e96e6ada2ac5b5152a6e8485e,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_9d0c7c7e63ede694.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,9d0c7c7e63ede694413cbfca616740377f02452fb4e6ad620acb859ccc641202,Tomato,Healthy,2,8,0.5
images\PlantVillage_7a95a130bdec63e2.JPG,Tomato_Early_blight,Tomato__Early_Blight,PlantVillage,7a95a130bdec63e2cd44d31a626c2de7f8d2d893809b759aff0b3456adcd570c,Tomato,Early_Blight,2,6,0.5
images\PlantVillage_302628cbb8d57704.JPG,Potato___Early_blight,Potato__Early_Blight,PlantVillage,302628cbb8d57704e2c52398ffd9d35f8f33cfbe02ac02445e9ab6541d012675,Potato,Early_Blight,1,2,0.5
images\PlantVillage_a9577376a8b0a803.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,a9577376a8b0a803ef78b3baed290d03d6c198d77b9cf762e62910f70f79cdf0,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_ff691f56dc382639.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,ff691f56dc382639bae003b79156c8330352417cc712600a2f0c33268d48a05b,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_4b3c26fdfb2d8882.JPG,Tomato_Leaf_Mold,Tomato__Leaf_Mold,PlantVillage,4b3c26fdfb2d8882196ba06d19280e99bfd7e07ee213ed728c35d45127994573,Tomato,Leaf_Mold,2,10,0.5
images\PlantVillage_87a1291abf5d8bfd.JPG,Tomato__Tomato_mosaic_virus,Tomato__Viral_Mosaic,PlantVillage,87a1291abf5d8bfd02ef0e0d2a6c7ea28713c2caff9b5cb17f59d1dc410d2f19,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_54673f8052cd0aad.JPG,Potato___Early_blight,Potato__Early_Blight,PlantVillage,54673f8052cd0aad7e55281cc0501f1c0ea29bf1333bc293dbec4907c471ffd0,Potato,Early_Blight,1,2,0.5
images\PlantVillage_22d1820ec0bb07b3.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,22d1820ec0bb07b33726d0ac8a339dcf7cbed8ffcfb02581788ec781e7767bfd,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_e3a1f06f2ce8efb2.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,e3a1f06f2ce8efb2efe4269dea04e9992fe2035cd261f54ff172021a65643494,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_94c6ae4de2e59426.JPG,Pepper__bell___Bacterial_spot,Pepper__Bacterial_Spot,PlantVillage,94c6ae4de2e594267d806e9e4d0d177a39e0d0818f77ccaf1c7ab7eee64e478a,Pepper,Bacterial_Spot,0,0,0.5
images\PlantVillage_0cc850e2878fe9c1.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,0cc850e2878fe9c1856b857e829b29ad697574da7337f4776b8451201423f952,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_a462767c1264d1b5.JPG,Tomato_Leaf_Mold,Tomato__Leaf_Mold,PlantVillage,a462767c1264d1b50998664e68dfe61fa98963465514035d117a993dbb430007,Tomato,Leaf_Mold,2,10,0.5
images\PlantVillage_fc4556527d5d059c.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,fc4556527d5d059c9259d993b9b4774a2cee841b6cfab0444da17a6c0586d491,Tomato,Healthy,2,8,0.5
images\PlantVillage_554904923798e426.JPG,Pepper__bell___Bacterial_spot,Pepper__Bacterial_Spot,PlantVillage,554904923798e426671f73fb46ce679c4979077a7f52d8780e8d7e08a6612d98,Pepper,Bacterial_Spot,0,0,0.5
images\PlantVillage_2dae9be184ca239a.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,2dae9be184ca239a190f3365d336ee78343180474062f9a4e4324aebd308b80d,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_831f0a6ad38609fa.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,831f0a6ad38609fa4151f6fbac3e31da15c16164cca1b539e8265c312a74d862,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_b84b210b2c40dace.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,b84b210b2c40daceee79c74198b57838d97e28f255fd5de59227b42120fca78c,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_8507a1dcb0a06909.JPG,Tomato_Leaf_Mold,Tomato__Leaf_Mold,PlantVillage,8507a1dcb0a0690993b10b88c69e6914ad2e99cc2ad9878feebc14c8e5afd5bf,Tomato,Leaf_Mold,2,10,0.5
images\PlantVillage_9d7227b27cdca097.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,9d7227b27cdca09795a534884c0dbe584d1955d6af14e10e8b827185183500ac,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_4edfb2c83313a335.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,4edfb2c83313a335a06fa5400a94b89b8ffec93bec1bd253d6e91ce1b6d184e1,Tomato,Healthy,2,8,0.5
images\PlantVillage_b0769ce85295c542.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,b0769ce85295c542f253478ed5bce145bb0c9cf69963eb308fe1442a4a968d83,Tomato,Healthy,2,8,0.5
images\PlantVillage_b3550af089fb4a6e.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,b3550af089fb4a6ed21141c0141ee350129f529799a2265801daca4e7cbf3c69,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_40a6db660b27206f.JPG,Pepper__bell___healthy,Pepper__Healthy,PlantVillage,40a6db660b27206fe679c0ae558580a438223a7afcb5999f233692300cfd5693,Pepper,Healthy,0,1,0.5
images\PlantVillage_ce378fd97343337a.JPG,Pepper__bell___healthy,Pepper__Healthy,PlantVillage,ce378fd97343337a404fe3c3f3794aa36b1e56a30b7775c8851a7960ae3f877d,Pepper,Healthy,0,1,0.5
images\PlantVillage_7cf0ee4defaf21cb.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,7cf0ee4defaf21cbba1fa19ca096ad283767b8c44aeced3d7875a282ab460fc6,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_f4d3a218c1d6589a.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,f4d3a218c1d6589a94ef15fd85d6a93132dc87c17a96da1306dc679bf0e32877,Tomato,Healthy,2,8,0.5
images\PlantVillage_5ef167af6900d576.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,5ef167af6900d576c6907356f4f4f8e7f9244cc517f9d08d0931677e501d427e,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_983486ad50d1a93e.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,983486ad50d1a93eef1624171917d841319cb96f9af0a8b7215f6ec8a01879a4,Tomato,Healthy,2,8,0.5
images\PlantVillage_8678a35729cda92d.JPG,Potato___Early_blight,Potato__Early_Blight,PlantVillage,8678a35729cda92d4b98645ec41b77c6347b89c2b7d4217dff25006b4cdd9404,Potato,Early_Blight,1,2,0.5
images\PlantVillage_3ac85ee482a45f08.JPG,Tomato_Leaf_Mold,Tomato__Leaf_Mold,PlantVillage,3ac85ee482a45f083c911b4add90ceac0dc7b40bdffc7093723d4d5db9894cc8,Tomato,Leaf_Mold,2,10,0.5
images\PlantVillage_9fd774a1036ea9a3.JPG,Tomato__Target_Spot,Tomato__Fungal_Spot,PlantVillage,9fd774a1036ea9a32a85d66a2749be91e1cc0a6e764a5ed7ed297fe047989099,Tomato,Fungal_Spot,2,7,0.5
images\PlantVillage_b9a4b38cfd9ce473.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,b9a4b38cfd9ce47303817ff0a182b20253d9a22581787ff4d31dc812f2c6b091,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_4016564cf0aaadaf.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,4016564cf0aaadaf79d6689ded54de892608b30e0c1f122d9261a8ea6b7c0df8,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_f435a99ddb11e3f0.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,f435a99ddb11e3f098176af9eead25b030925d824b44149d0c069c14876916de,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_e7840167c61449c8.JPG,Pepper__bell___Bacterial_spot,Pepper__Bacterial_Spot,PlantVillage,e7840167c61449c8761c781b7285dc948fd36c42f87a493b9dab9eb1d471ad0d,Pepper,Bacterial_Spot,0,0,0.5
images\PlantVillage_35ab91a78cca2698.JPG,Tomato_Leaf_Mold,Tomato__Leaf_Mold,PlantVillage,35ab91a78cca2698593615940f77a4e238dc96715a9632b334c4fdc6c688f45f,Tomato,Leaf_Mold,2,10,0.5
images\PlantVillage_57356b4df392c9e6.JPG,Pepper__bell___Bacterial_spot,Pepper__Bacterial_Spot,PlantVillage,57356b4df392c9e6373c34cd65e46f5f9738a64d92e6bff5ef9e1202a3e9a35e,Pepper,Bacterial_Spot,0,0,0.5
images\PlantVillage_9accb52200a61bdb.JPG,Potato___Early_blight,Potato__Early_Blight,PlantVillage,9accb52200a61bdbf5e89cd21c5a5f598cab0219846e5abdc4ca92481ae8f054,Potato,Early_Blight,1,2,0.5
images\PlantVillage_a9265e652545c9c1.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,a9265e652545c9c166b79877a9ca723c42283964e5edefd42e7da5fd0ba003d0,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_ea2ca95c5ca5dd7e.JPG,Tomato__Target_Spot,Tomato__Fungal_Spot,PlantVillage,ea2ca95c5ca5dd7e7aacdc7a5646913bdab95e75ec57880ceba9f34db48d81bb,Tomato,Fungal_Spot,2,7,0.5
images\PlantVillage_056278ab5922b9d7.JPG,Tomato__Target_Spot,Tomato__Fungal_Spot,PlantVillage,056278ab5922b9d7e221da5b272b4c6ee2b84ab054ff7b1d87eff8415d8c41b6,Tomato,Fungal_Spot,2,7,0.5
images\PlantVillage_55fedb888e894be8.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,55fedb888e894be8e1610ef8856c186ef1d56caac40522c3c8b94bf8efe593da,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_cc3f3f3398f47044.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,cc3f3f3398f4704452304b4eb1e2fe3ebc4942e7f6ccbd8c83101a1314c7c639,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_a36753ce5f2e8589.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,a36753ce5f2e8589c91f5ff853e25bc1603b42939b71cb9a6acf75fd86db07f9,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_42ee114572cfb16e.JPG,Tomato_Septoria_leaf_spot,Tomato__Leaf_Spot,PlantVillage,42ee114572cfb16ef02697cd75cc39cf28878f44f679fec6c9f441b204a84b47,Tomato,Leaf_Spot,2,11,0.5
images\PlantVillage_b6e6c6e41902fb49.JPG,Tomato__Tomato_mosaic_virus,Tomato__Viral_Mosaic,PlantVillage,b6e6c6e41902fb4934e0dfcccd6a26b542838f6e0f64e668f435b8036b839eb9,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_ba3970d1a106259c.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,ba3970d1a106259ce3ee98ebbd2eb3d1f796ff2195dcfcb1a62654547cc57e36,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_2542dd4bce6676d8.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,2542dd4bce6676d818bcb9ef2318833e9e4a712e85db4b6ad29019f70b0d2647,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_83961037f24e8e51.JPG,Potato___Late_blight,Potato__Late_Blight,PlantVillage,83961037f24e8e51848422c36370228b954cfc77f6bc0409a2b941265e494f09,Potato,Late_Blight,1,4,0.5
images\PlantVillage_e386702e149ebae3.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,e386702e149ebae38bf51c52d2f6bd67096808e219b402586ff88e41202081e6,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_43cd6e1ea866f07c.JPG,Tomato_Early_blight,Tomato__Early_Blight,PlantVillage,43cd6e1ea866f07c28bdc87534fd4d36d540eea7301dce39a0bbd8a18d3d9548,Tomato,Early_Blight,2,6,0.5
images\PlantVillage_ed269283dfd12c9b.JPG,Tomato_Septoria_leaf_spot,Tomato__Leaf_Spot,PlantVillage,ed269283dfd12c9bbe204b584fc7c1194bb039dc0dea9f8a95995372532a546e,Tomato,Leaf_Spot,2,11,0.5
images\PlantVillage_63bfdc73f23232ad.JPG,Potato___Late_blight,Potato__Late_Blight,PlantVillage,63bfdc73f23232adae47db32967e80ecd95321a610837e15130c7bd3141b29bd,Potato,Late_Blight,1,4,0.5
images\PlantVillage_84445c6bb78f287f.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,84445c6bb78f287f021a574666435685c3317fffb560ff27917c44ebca4d42fa,Tomato,Healthy,2,8,0.5
images\PlantVillage_59e6aa1343f3df5f.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,59e6aa1343f3df5f104c6daaa5a9cf4117c9e380b85897e10e8044cdce66c214,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_f50e3600eef15f6c.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,f50e3600eef15f6c80029472f7bf291718bb79b617b53d05dd42b0aa71224f0f,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_b248838515e8dbd0.JPG,Potato___healthy,Potato__Healthy,PlantVillage,b248838515e8dbd0f9a4deade3e18974e57b7ac82f1081681e8f2f1d21138b30,Potato,Healthy,1,3,0.5
images\PlantVillage_93f6d0cfa3ef132d.JPG,Tomato__Target_Spot,Tomato__Fungal_Spot,PlantVillage,93f6d0cfa3ef132de69f9526543ca9a94bfad8def25b61573d3b9898aa5432be,Tomato,Fungal_Spot,2,7,0.5
images\PlantVillage_89a41cc32a1a1454.JPG,Tomato_Early_blight,Tomato__Early_Blight,PlantVillage,89a41cc32a1a1454d24072507c13e5660a73a2d1987ba6eba386bc80ca414a0b,Tomato,Early_Blight,2,6,0.5
images\PlantVillage_b5c14e1c4596541f.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,b5c14e1c4596541fffd3052b3164d0401b9c5b7efd56c062ba0cc7681d39829a,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_80221f9c6d85f5e7.JPG,Tomato_Early_blight,Tomato__Early_Blight,PlantVillage,80221f9c6d85f5e704a71151a4b015ade130d40123978848d625162dd9287a84,Tomato,Early_Blight,2,6,0.5
images\PlantVillage_dbf9ebc570c0e79c.JPG,Potato___Late_blight,Potato__Late_Blight,PlantVillage,dbf9ebc570c0e79c0d1514c9337e5199302f93f410bc935cab94147485290d4d,Potato,Late_Blight,1,4,0.5
images\PlantVillage_30cec7022168bc8d.JPG,Potato___Late_blight,Potato__Late_Blight,PlantVillage,30cec7022168bc8d9f159b3ff68cda20209befe1a57bebf27a278b8db9b82b73,Potato,Late_Blight,1,4,0.5
images\PlantVillage_b8d2118371b54870.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,b8d2118371b5487091da157ab027d5d2556563f13c9f561566e04dd142d3d639,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_dbdb56ab979c9a98.JPG,Tomato_healthy,Tomato__Healthy,PlantVillage,dbdb56ab979c9a98fe3e9762b1f8f3aa717185a57ef44c651131da9bc554ce6e,Tomato,Healthy,2,8,0.5
images\PlantVillage_63124643ec9fd174.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,63124643ec9fd1742e14a1664477a0977563abaa9b7772f59c2f62fe0c3a55f2,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_e8e73a1def5a74a1.JPG,Tomato_Bacterial_spot,Tomato__Bacterial_Spot,PlantVillage,e8e73a1def5a74a110feaf1418dc45615da88442a84efdca1bff24fe8aea4439,Tomato,Bacterial_Spot,2,5,0.5
images\PlantVillage_cc4a260ca9c2aa78.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,cc4a260ca9c2aa78cf57ce981a1d3191dde782028a235da77e3dbade9fbe9de2,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_12ddeb393c76aa54.JPG,Potato___Late_blight,Potato__Late_Blight,PlantVillage,12ddeb393c76aa5491c8e2c8c5c841da748f1267c420beb92c8bfae4804959da,Potato,Late_Blight,1,4,0.5
images\PlantVillage_48f9967c32ff7df9.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,48f9967c32ff7df927260a4086630e3ac1d5c38271bf5ce5722e82c911f06caf,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_639c6eed3a09aaae.JPG,Pepper__bell___healthy,Pepper__Healthy,PlantVillage,639c6eed3a09aaaec3323711bac59078bb210db38a0d625e57ce349d6ac2983a,Pepper,Healthy,0,1,0.5
images\PlantVillage_fe7d7a99dc1b1cc2.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,fe7d7a99dc1b1cc20d0d5967233b1486d2ca017cccf30da5e8ae440b1d6f3fed,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_aa3e4b9d79976aa7.JPG,Pepper__bell___healthy,Pepper__Healthy,PlantVillage,aa3e4b9d79976aa725528382fda05b843b352b3b19bea856713153c05f5c99c9,Pepper,Healthy,0,1,0.5
images\PlantVillage_b5af83b3ed01b359.JPG,Potato___healthy,Potato__Healthy,PlantVillage,b5af83b3ed01b359ffeb202cfa2f95c68d9510c2cce641eaa7ebf7184df9350d,Potato,Healthy,1,3,0.5
images\PlantVillage_22dfbf2d891c522d.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Mite_Damage,PlantVillage,22dfbf2d891c522d3044b4ffdd60466481edae0aa464dd47c99227601451f15a,Tomato,Mite_Damage,2,12,0.5
images\PlantVillage_4791db78dd823dfc.JPG,Tomato_Late_blight,Tomato__Late_Blight,PlantVillage,4791db78dd823dfc9aecfeb607a4c4b2a4e749d340ece98bd4adcd57b64d1f94,Tomato,Late_Blight,2,9,0.5
images\PlantVillage_a83aacd25545aebc.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Viral_Mosaic,PlantVillage,a83aacd25545aebc02d84f905269361bbee860a6ff664aacfc0ec9a290b7f74d,Tomato,Viral_Mosaic,2,13,0.5
images\PlantVillage_33e09772e4fccdba.JPG,Tomato__Target_Spot,Tomato__Fungal_Spot,PlantVillage,33e09772e4fccdba9a7be43114505fe76b4d6e24dcf2302e14bbcb3635afdba7,Tomato,Fungal_Spot,2,7,0.5
images\PlantVillage_25dc8eddb92f8a05.JPG,Tomato_Septoria_leaf_spot,Tomato__Leaf_Spot,PlantVillage,25dc8eddb92f8a05d493eb3c050557bf5455bee3c75ced9e8ee8e43e15fc0f14,Tomato,Leaf_Spot,2,11,0.5
images\PlantVillage_c436ede2b1059c08.JPG,Tomato__Target_Spot,Tomato__Fungal_Spot,PlantVillage,c436ede2b1059c08e753e628c8341d35cdbecee69f03972be85b042375b9e9c1,Tomato,Fungal_Spot,2,7,0.5
